P1,F
-0.1950390078015607,3.97774202288451
-0.19303860772154469,3.978419883519553
-0.19103820764152868,3.97908383981366
-0.18903780756151267,3.9797340358532654
-0.18703740748149666,3.9803706157248038
-0.18503700740148066,3.9809937235147097
-0.18303660732146465,3.981603503309418
-0.18103620724144864,3.9822000991953628
-0.17903580716143264,3.982783655258979
-0.17703540708141663,3.983354315586701
-0.17503500700140062,3.983912224264963
-0.17303460692138461,3.9844575253802006
-0.1710342068413686,3.9849903630188477
-0.1690338067613526,3.9855108812673388
-0.1670334066813366,3.9860192242121086
-0.1650330066013206,3.9865155359395916
-0.16303260652130458,3.9869999605362225
-0.16103220644128857,3.9874726420884357
-0.15903180636127257,3.987933724682666
-0.15703140628125656,3.988383352405348
-0.15503100620124055,3.988821669342916
-0.15303060612122454,3.9892488195818046
-0.15103020604120854,3.9896649472084484
-0.14902980596119253,3.9900701963092824
-0.14702940588117652,3.9904647109707407
-0.14502900580116052,3.9908486352792583
-0.1430286057211445,3.991222113321269
-0.1410282056411285,3.9915852891832078
-0.1390278055611125,3.9919383069515098
-0.1370274054810965,3.9922813107126083
-0.13502700540108048,3.9926144445529395
-0.13302660532106447,3.9929378525589363
-0.13102620524104847,3.993251678817035
-0.12902580516103246,3.9935560674136683
-0.12702540508101645,3.9938511624352726
-0.12502500500100044,3.9941371079682813
-0.12302460492098444,3.994414048099129
-0.12102420484096843,3.9946821269142507
-0.11902380476095242,3.994941488500081
-0.11702340468093642,3.995192276943054
-0.11502300460092041,3.995434636329605
-0.1130226045209044,3.995668710746168
-0.1110222044408884,3.9958946442791774
-0.10902180436087239,3.996112581015068
-0.10702140428085638,3.996322665040275
-0.10502100420084037,3.9965250404412322
-0.10302060412082437,3.9967198513043742
-0.10102020404080836,3.9969072417161358
-0.09901980396079235,3.9970873557629516
-0.09701940388077634,3.9972603375312565
-0.09501900380076034,3.997426331107484
-0.09301860372074433,3.9975854805780697
-0.09101820364072832,3.997737930029448
-0.08901780356071232,3.997883823548053
-0.08701740348069631,3.9980233052203196
-0.0850170034006803,3.9981565191326824
-0.0830166033206643,3.998283609371576
-0.08101620324064829,3.998404720023435
-0.07901580316063228,3.9985199951746937
-0.07701540308061627,3.9986295789117867
-0.07501500300060027,3.998733615321149
-0.07301460292058426,3.9988322484892143
-0.07101420284056825,3.9989256225024183
-0.06901380276055225,3.9990138814471945
-0.06701340268053624,3.9990971694099784
-0.06501300260052023,3.999175630477204
-0.06301260252050422,3.9992494087353063
-0.06101220244048822,3.999318648270719
-0.05901180236047221,3.9993834931698777
-0.0570114022804562,3.9994440875192168
-0.055011002200440196,3.99950057540517
-0.05301060212042419,3.9995531009141727
-0.05101020204040818,3.9996018081326596
-0.049009801960392174,3.9996468411470643
-0.04700940188037617,3.9996883440438227
-0.04500900180036016,3.9997264609093683
-0.04300860172034415,3.999761335830136
-0.041008201640328146,3.99979311289256
-0.03900780156031214,3.9998219361830762
-0.03700740148029613,3.999847949788118
-0.035007001400280124,3.9998712977941198
-0.03300660132026412,3.9998921242875167
-0.03100620124024811,3.9999105733547435
-0.029005801160232103,3.999926789082234
-0.027005401080216096,3.9999409155564236
-0.02500500100020009,3.9999530968637464
-0.023004600920184082,3.999963477090637
-0.021004200840168075,3.99997220032353
-0.019003800760152068,3.99997941064886
-0.01700340068013606,3.9999852521530617
-0.015003000600120053,3.9999898689225692
-0.013002600520104046,3.9999934050438175
-0.011002200440088039,3.9999960046032412
-0.009001800360072032,3.9999978116872748
-0.007001400280056025,3.999998970382353
-0.005001000200040018,3.99999962477491
-0.0030006001200240107,3.9999999189513806
-0.0010002000400080036,3.9999999969981994
0.0010002000400080036,4.000000003001801
0.0030006001200240107,4.000000081048619
0.005001000200040018,4.00000037522509
0.007001400280056025,4.000001029617647
0.009001800360072032,4.000002188312725
0.011002200440088039,4.000003995396758
0.013002600520104046,4.000006594956182
0.015003000600120053,4.000010131077431
0.01700340068013606,4.000014747846938
0.019003800760152068,4.0000205893511405
0.021004200840168075,4.00002779967647
0.023004600920184082,4.0000365229093635
0.02500500100020009,4.000046903136254
0.027005401080216096,4.000059084443577
0.029005801160232103,4.000073210917766
0.03100620124024811,4.000089426645257
0.03300660132026412,4.000107875712483
0.035007001400280124,4.00012870220588
0.03700740148029613,4.000152050211883
0.03900780156031214,4.000178063816924
0.041008201640328146,4.000206887107439
0.04300860172034415,4.000238664169864
0.04500900180036016,4.000273539090632
0.04700940188037617,4.000311655956177
0.049009801960392174,4.000353158852936
0.05101020204040818,4.00039819186734
0.05301060212042419,4.000446899085827
0.055011002200440196,4.00049942459483
0.0570114022804562,4.000555912480784
0.05901180236047221,4.000616506830122
0.06101220244048822,4.0006813517292805
0.06301260252050422,4.000750591264694
0.06501300260052023,4.000824369522796
0.06701340268053624,4.000902830590022
0.06901380276055225,4.000986118552805
0.07101420284056825,4.001074377497582
0.07301460292058426,4.001167751510786
0.07501500300060027,4.001266384678852
0.07701540308061627,4.001370421088214
0.07901580316063228,4.001480004825306
0.08101620324064829,4.0015952799765655
0.0830166033206643,4.001716390628424
0.0850170034006803,4.001843480867318
0.08701740348069631,4.00197669477968
0.08901780356071232,4.002116176451947
0.09101820364072832,4.002262069970552
0.09301860372074433,4.00241451942193
0.09501900380076034,4.0025736688925155
0.09701940388077634,4.002739662468744
0.09901980396079235,4.002912644237048
0.10102020404080836,4.003092758283864
0.10302060412082437,4.003280148695626
0.10502100420084037,4.003474959558768
0.10702140428085638,4.003677334959725
0.10902180436087239,4.003887418984932
0.1110222044408884,4.004105355720823
0.1130226045209044,4.004331289253832
0.11502300460092041,4.0045653636703955
0.11702340468093642,4.004807723056946
0.11902380476095242,4.005058511499919
0.12102420484096843,4.005317873085749
0.12302460492098444,4.005585951900871
0.12502500500100044,4.005862892031719
0.12702540508101645,4.006148837564727
0.12902580516103246,4.006443932586332
0.13102620524104847,4.0067483211829655
0.13302660532106447,4.007062147441063
0.13502700540108048,4.007385555447061
0.1370274054810965,4.007718689287391
0.1390278055611125,4.00806169304849
0.1410282056411285,4.008414710816792
0.1430286057211445,4.008777886678731
0.14502900580116052,4.009151364720742
0.14702940588117652,4.009535289029259
0.14902980596119253,4.009929803690717
0.15103020604120854,4.010335052791551
0.15303060612122454,4.010751180418195
0.15503100620124055,4.011178330657084
0.15703140628125656,4.011616647594652
0.15903180636127257,4.012066275317334
0.16103220644128857,4.012527357911564
0.16303260652130458,4.013000039463778
0.1650330066013206,4.013484464060409
0.1670334066813366,4.013980775787892
0.1690338067613526,4.014489118732661
0.1710342068413686,4.015009636981152
0.17303460692138461,4.015542474619799
0.17503500700140062,4.016087775735037
0.17703540708141663,4.016645684413299
0.17903580716143264,4.017216344741021
0.18103620724144864,4.017799900804637
0.18303660732146465,4.018396496690582
0.18503700740148066,4.01900627648529
0.18703740748149666,4.019629384275196
0.18903780756151267,4.020265964146734
0.19103820764152868,4.02091616018634
0.19303860772154469,4.021580116480447
0.1950390078015607,4.0222579771154905
0.1970394078815767,4.022949886177904
0.1990398079615927,4.023655987754124
0.20104020804160871,4.0243764259305825
0.20304060812162472,4.025111344793716
0.20504100820164073,4.025860888429959
0.20704140828165674,4.026625200925745
0.20904180836167274,4.027404426367509
0.21104220844168875,4.0281987088416855
0.21304260852170476,4.02900819243471
0.21504300860172076,4.029833021233016
0.21704340868173677,4.030673339323038
0.21904380876175278,4.031529290791212
0.22104420884176879,4.032401019723971
0.2230446089217848,4.03328867020775
0.2250450090018008,4.034192386328985
0.2270454090818168,4.035112312174108
0.22904580916183281,4.036048591829555
0.23104620924184882,4.037001369381761
0.23304660932186483,4.03797078891716
0.23504700940187995,4.038956994522185
0.23704740948189595,4.039960130283274
0.23904780956191196,4.0409803402868585
0.24104820964192797,4.042017768619376
0.24304860972194398,4.043072559367258
0.24504900980195998,4.04414485661694
0.247049409881976,4.045234804454858
0.249049809961992,4.046342546967446
0.251050210042008,4.0474682282411365
0.253050610122024,4.048611992362367
0.25505101020204,4.0497739834175706
0.257051410282056,4.050954345493182
0.25905181036207203,4.052153222675636
0.26105221044208804,4.053370759051367
0.26305261052210405,4.054607098706809
0.26505301060212005,4.055862385728397
0.26705341068213606,4.057136764202567
0.26905381076215207,4.058430378215752
0.2710542108421681,4.059743371854386
0.2730546109221841,4.061075889204905
0.2750550110022001,4.062428074353742
0.2770554110822161,4.063800071387334
0.2790558111622321,4.065192024392114
0.2810562112422481,4.066604077454516
0.2830566113222641,4.068036374660975
0.2850570114022801,4.069489060097927
0.28705741148229613,4.070962277851805
0.28905781156231214,4.072456172009044
0.29105821164232815,4.073970886656078
0.29305861172234415,4.075506565879343
0.29505901180236016,4.077063353765273
0.29705941188237617,4.078641394400302
0.2990598119623922,4.0802408318708645
0.3010602120424082,4.081861810263396
0.3030606121224242,4.08350447366433
0.3050610122024402,4.085168966160102
0.3070614122824562,4.0868554318371455
0.3090618123624722,4.088564014781896
0.3110622124424882,4.090294859080787
0.3130626125225042,4.092048108820255
0.31506301260252023,4.093823908086733
0.31706341268253624,4.095622400966657
0.31906381276255225,4.097443731546459
0.32106421284256825,4.099288043912576
0.32306461292258426,4.101155482151442
0.32506501300260027,4.103046190349491
0.3270654130826163,4.104960312593158
0.3290658131626323,4.106897992968877
0.3310662132426483,4.108859375563084
0.3330666133226643,4.110844604462211
0.3350670134026803,4.112853823752696
0.3370674134826963,4.11488717752097
0.3390678135627123,4.116944809853471
0.3410682136427283,4.119026864836631
0.34306861372274433,4.121133486556885
0.34506901380276034,4.123264819100668
0.34706941388277635,4.125421006554415
0.34906981396279235,4.12760219300456
0.35107021404280836,4.129808522537538
0.35307061412282437,4.132040139239783
0.3550710142028404,4.13429718719773
0.3570714142828564,4.136579810497814
0.3590718143628724,4.1388881532264685
0.3610722144428884,4.141222359470128
0.3630726145229044,4.1435825733152285
0.3650730146029204,4.1459689388482035
0.3670734146829364,4.1483816001554885
0.3690738147629524,4.150820701323516
0.37107421484296843,4.153286386438723
0.37307461492298444,4.155778799587543
0.37507501500300044,4.15829808485641
0.37707541508301645,4.1608443863317595
0.37907581516303246,4.163417848100026
0.38107621524304847,4.166018614247643
0.3830766153230645,4.168646828861046
0.3850770154030805,4.17130263602667
0.3870774154830965,4.1739861798309486
0.3890778155631125,4.176697604360317
0.3910782156431285,4.17943705370121
0.3930786157231445,4.1822046719400605
0.3950790158031605,4.185000603163306
0.3970794158831765,4.1878249914573775
0.39907981596319253,4.1906779809087125
0.40108021604320854,4.193559715603745
0.40308061612322454,4.196470339628908
0.40508101620324055,4.199409997070638
0.40708141628325656,4.202378832015368
0.40908181636327257,4.205376988549534
0.4110822164432886,4.20840461075957
0.4130826165233046,4.21146184273191
0.4150830166033206,4.214548828552989
0.4170834166833366,4.217665712309241
0.4190838167633526,4.220812638087102
0.4210842168433686,4.223989749973006
0.4230846169233846,4.227197192053387
0.4250850170034006,4.230435108414679
0.42708541708341663,4.233703643143318
0.42908581716343264,4.2370029403257385
0.43108621724344864,4.240333144048375
0.43308661732346465,4.24369439839766
0.43508701740348066,4.2470868474600305
0.43708741748349667,4.250510635321921
0.4390878175635127,4.253965906069765
0.4410882176435287,4.257452803789997
0.4430886177235447,4.260971472569053
0.4450890178035607,4.264522056493365
0.4470894178835767,4.268104699649371
0.4490898179635927,4.271719546123502
0.4510902180436087,4.2753667400021955
0.4530906181236247,4.2790464253718845
0.45509101820364073,4.282758746319004
0.45709141828365674,4.286503846929988
0.45909181836367274,4.290281871291272
0.46109221844368875,4.294092963489291
0.46309261852370476,4.297937267610478
0.46509301860372076,4.301814927741268
0.46709341868373677,4.305726087968096
0.4690938187637528,4.3096708923773965
0.4710942188437688,4.313649485055604
0.4730946189237848,4.317662010089154
0.4750950190038008,4.321708611564479
0.4770954190838168,4.325789433568016
0.4790958191638328,4.329904620186197
0.4810962192438488,4.334054315505458
0.48309661932386483,4.338238663612234
0.48509701940388084,4.342457808592958
0.48709741948389684,4.346711894534067
0.48909781956391285,4.351001065521993
0.49109821964392886,4.355325465643173
0.49309861972394486,4.3596852389840395
0.49509901980396087,4.364080529631028
0.4970994198839769,4.368511481670573
0.4990998199639929,4.372978239189109
0.5011002200440089,4.377480946273071
0.5031006201240249,4.382019747008892
0.5051010202040409,4.386594785483009
0.5071014202840569,4.391206205781854
0.5091018203640729,4.395854151991864
0.5111022204440889,4.400538768199472
0.5131026205241049,4.4052601984911135
0.5151030206041209,4.410018586953222
0.517103420684137,4.414814077672233
0.519103820764153,4.41964681473458
0.521104220844169,4.424516942226699
0.523104620924185,4.429424604235024
0.525105021004201,4.434369944845989
0.527105421084217,4.43935310814603
0.529105821164233,4.44437423822158
0.531106221244249,4.449433479159074
0.533106621324265,4.454530975044946
0.535107021404281,4.459666869965632
0.537107421484297,4.464841308007567
0.539107821564313,4.470054433257183
0.541108221644329,4.475306389800917
0.543108621724345,4.4805973217252015
0.545109021804361,4.485927373116473
0.5471094218843771,4.491296688061165
0.5491098219643931,4.4967054106457125
0.5511102220444091,4.502153684956549
0.5531106221244251,4.5076416550801115
0.5551110222044411,4.513169465102832
0.5571114222844571,4.5187372591111465
0.5591118223644731,4.524345181191489
0.5611122224444891,4.529993375430294
0.5631126225245051,4.535681985913996
0.5651130226045211,4.541411156729031
0.5671134226845371,4.5471810319618315
0.5691138227645531,4.552991755698833
0.5711142228445691,4.558843472026471
0.5731146229245851,4.564736325031178
0.5751150230046012,4.570670458799391
0.5771154230846172,4.576646017417542
0.5791158231646332,4.582663144972068
0.5811162232446492,4.588721985549402
0.5831166233246652,4.594822683235979
0.5851170234046812,4.6009653821182335
0.5871174234846972,4.6071502262826005
0.5891178235647132,4.613377359815514
0.5911182236447292,4.619646926803409
0.5931186237247452,4.625959071332719
0.5951190238047612,4.632313937489881
0.5971194238847772,4.638711669361327
0.5991198239647932,4.645152411033493
0.6011202240448092,4.651636306592813
0.6031206241248253,4.658163500125722
0.6051210242048413,4.664734135718653
0.6071214242848573,4.671348357458044
0.6091218243648733,4.678006309430327
0.6111222244448893,4.684708135721936
0.6131226245249053,4.691453980419307
0.6151230246049213,4.6982439876088735
0.6171234246849373,4.705078301377072
0.6191238247649533,4.711957065810335
0.6211242248449693,4.718880424995098
0.6231246249249853,4.725848523017795
0.6251250250050013,4.7328615039648625
0.6271254250850173,4.739919511922733
0.6291258251650333,4.7470226909778415
0.6311262252450494,4.754171185216622
0.6331266253250654,4.761365138725511
0.6351270254050814,4.768604695590941
0.6371274254850974,4.7758899998993485
0.6391278255651134,4.783221195737166
0.6411282256451294,4.7905984271908295
0.6431286257251454,4.798021838346773
0.6451290258051614,4.805491573291431
0.6471294258851774,4.813007776111239
0.6491298259651934,4.820570590892631
0.6511302260452094,4.828180161722041
0.6531306261252254,4.835836632685904
0.6551310262052414,4.843540147870654
0.6571314262852574,4.8512908513627275
0.6591318263652735,4.859088887248557
0.6611322264452895,4.8669343996145775
0.6631326265253055,4.874827532547225
0.6651330266053215,4.882768430132932
0.6671334266853375,4.890757236458134
0.6691338267653535,4.898794095609266
0.6711342268453695,4.906879151672762
0.6731346269253855,4.915012548735057
0.6751350270054015,4.923194430882585
0.6771354270854175,4.931424942201781
0.6791358271654335,4.93970422677908
0.6811362272454495,4.948032428700915
0.6831366273254655,4.956409692053723
0.6851370274054815,4.9648361609239355
0.6871374274854976,4.973311979397989
0.6891378275655136,4.981837291562319
0.6911382276455287,4.990412241503354
0.6931386277255447,4.999036973307538
0.6951390278055607,5.0077116310613015
0.6971394278855767,5.016436358851077
0.6991398279655927,5.025211300763302
0.7011402280456087,5.034036600884409
0.7031406281256247,5.042912403300834
0.7051410282056407,5.05183885209901
0.7071414282856567,5.060816091365373
0.7091418283656727,5.069844265186357
0.7111422284456888,5.078923517648397
0.7131426285257048,5.088053992837926
0.7151430286057208,5.09723583484138
0.7171434286857368,5.106469187745194
0.7191438287657528,5.115754195635803
0.7211442288457688,5.125091002599639
0.7231446289257848,5.134479752723138
0.7251450290058008,5.143920590092734
0.7271454290858168,5.153413658794864
0.7291458291658328,5.162959102915959
0.7311462292458488,5.172557066542456
0.7331466293258648,5.182207693760789
0.7351470294058808,5.1919111286573925
0.7371474294858968,5.201667515318701
0.7391478295659129,5.211476997831149
0.7411482296459289,5.221339720281171
0.7431486297259449,5.231255826755202
0.7451490298059609,5.241225461339677
0.7471494298859769,5.2512487681210285
0.7491498299659929,5.2613258911856935
0.7511502300460089,5.271456974620105
0.7531506301260249,5.281642162510698
0.7551510302060409,5.291881598943908
0.7571514302860569,5.302175428006168
0.7591518303660729,5.312523793783914
0.7611522304460889,5.322926840363579
0.7631526305261049,5.333384711831599
0.7651530306061209,5.343897552274408
0.767153430686137,5.354465505778441
0.769153830766153,5.365088716430131
0.771154230846169,5.375767328315915
0.773154630926185,5.386501485522226
0.775155031006201,5.397291332135499
0.777155431086217,5.408137012242167
0.779155831166233,5.419038669928668
0.781156231246249,5.429996449281433
0.783156631326265,5.4410104943869
0.785157031406281,5.4520809493315
0.787157431486297,5.463207958201671
0.789157831566313,5.474391665083845
0.791158231646329,5.485632214064457
0.793158631726345,5.496929749229942
0.795159031806361,5.508284414666735
0.7971594318863771,5.519696354461271
0.7991598319663931,5.531165712699982
0.8011602320464091,5.542692633469306
0.8031606321264251,5.554277260855676
0.8051610322064411,5.565919738945524
0.8071614322864571,5.577620211825289
0.8091618323664731,5.589378823581404
0.8111622324464891,5.6011957183003025
0.8131626325265051,5.613071040068419
0.8151630326065211,5.625004932972191
0.8171634326865371,5.636997541098049
0.8191638327665531,5.64904900853243
0.8211642328465691,5.661159479361768
0.8231646329265851,5.6733290976724975
0.8251650330066012,5.6855580075510534
0.8271654330866172,5.69784635308387
0.8291658331666332,5.710194278357381
0.8311662332466492,5.722601927458023
0.8331666333266652,5.735069444472229
0.8351670334066812,5.747596973486434
0.8371674334866972,5.7601846585870735
0.8391678335667132,5.772832643860581
0.8411682336467292,5.785541073393391
0.8431686337267452,5.798310091271938
0.8451690338067612,5.811139841582657
0.8471694338867772,5.824030468411983
0.8491698339667932,5.836982115846348
0.8511702340468092,5.849994927972191
0.8531706341268253,5.863069048875944
0.8551710342068413,5.876204622644041
0.8571714342868573,5.889401793362917
0.8591718343668733,5.902660705119008
0.8611722344468893,5.915981501998746
0.8631726345269053,5.929364328088568
0.8651730346069213,5.942809327474908
0.8671734346869373,5.9563166442441995
0.8691738347669533,5.969886422482878
0.8711742348469693,5.983518806277377
0.8731746349269853,5.997213939714133
0.8751750350070013,6.010971966879579
0.8771754350870173,6.024793031860151
0.8791758351670333,6.038677278742281
0.8811762352470494,6.052624851612405
0.8831766353270654,6.06663589455696
0.8851770354070814,6.080710551662376
0.8871774354870974,6.094848967015091
0.8891778355671134,6.10905128470154
0.8911782356471294,6.123317648808154
0.8931786357271454,6.137648203421369
0.8951790358071614,6.152043092627622
0.8971794358871774,6.166502460513344
0.8991798359671934,6.181026451164973
0.9011802360472094,6.195615208668942
0.9031806361272254,6.210268877111684
0.9051810362072414,6.224987600579635
0.9071814362872574,6.239771523159231
0.9091818363672735,6.254620788936904
0.9111822364472895,6.26953554199909
0.9131826365273055,6.284515926432224
0.9151830366073215,6.29956208632274
0.9171834366873375,6.314674165757072
0.9191838367673535,6.329852308821655
0.9211842368473695,6.345096659602923
0.9231846369273855,6.3604073621873125
0.9251850370074015,6.3757845606612555
0.9271854370874175,6.3912283991111885
0.9291858371674335,6.406739021623546
0.9311862372474495,6.422316572284761
0.9331866373274655,6.43796119518127
0.9351870374074815,6.453673034399506
0.9371874374874976,6.469452234025903
0.9391878375675136,6.485298938146898
0.9411882376475296,6.501213290848924
0.9431886377275456,6.517195436218417
0.9451890378075616,6.533245518341809
0.9471894378875776,6.549363681305537
0.9491898379675936,6.565550069196034
0.9511902380476096,6.581804826099736
0.9531906381276256,6.598128096103077
0.9551910382076416,6.6145200232924894
0.9571914382876576,6.630980751754411
0.9591918383676736,6.647510425575275
0.9611922384476896,6.6641091888415165
0.9631926385277056,6.680777185639569
0.9651930386077217,6.697514560055867
0.9671934386877377,6.714321456176847
0.9691938387677537,6.731198018088942
0.9711942388477697,6.748144389878586
0.9731946389277857,6.765160715632216
0.9751950390078017,6.782247139436264
0.9771954390878177,6.799403805377166
0.9791958391678337,6.816630857541356
0.9811962392478497,6.833928440015269
0.9831966393278657,6.851296696885339
0.9851970394078817,6.868735772238001
0.9871974394878977,6.886245810159689
0.9891978395679137,6.903826954736839
0.9911982396479297,6.921479350055884
0.9931986397279458,6.93920314020326
0.9951990398079618,6.9569984692654
0.9971994398879778,6.97486548132874
0.9991998399679938,6.9928043204797135
1.0012002400480098,7.0108151308047555
1.0032006401280258,7.0288980563903
1.0052010402080418,7.047053241322782
1.0072014402880578,7.065280829688637
1.0092018403680738,7.083580965574299
1.0112022404480898,7.101953793066202
1.0132026405281058,7.12039945625078
1.0152030406081218,7.13891809921447
1.0172034406881378,7.157509866043704
1.0192038407681538,7.176174900824918
1.0212042408481699,7.194913347644547
1.0232046409281859,7.213725350589023
1.0252050410082019,7.232611053744783
1.0272054410882179,7.251570601198262
1.0292058411682339,7.2706041370358925
1.0312062412482499,7.28971180534411
1.033206641328266,7.308893750209348
1.035207041408282,7.328150115718044
1.037207441488298,7.347481045956631
1.039207841568314,7.366886685011542
1.04120824164833,7.386367176969214
1.043208641728346,7.40592266591608
1.045209041808362,7.425553295938574
1.047209441888378,7.445259211123133
1.049209841968394,7.46504055555619
1.05121024204841,7.48489747332418
1.053210642128426,7.504830108513537
1.055211042208442,7.524838605210695
1.057211442288458,7.544923107502091
1.059211842368474,7.565083759474158
1.06121224244849,7.585320705213329
1.063212642528506,7.605634088806041
1.065213042608522,7.626024054338728
1.067213442688538,7.646490745897824
1.069213842768554,7.6670343075697645
1.07121424284857,7.687654883440983
1.073214642928586,7.708352617597915
1.075215043008602,7.729127654126994
1.077215443088618,7.749980137114656
1.079215843168634,7.770910210647334
1.08121624324865,7.791918018811463
1.083216643328666,7.813003705693479
1.085217043408682,7.834167415379815
1.087217443488698,7.8554092919569065
1.089217843568714,7.876729479511187
1.09121824364873,7.8981281221290915
1.093218643728746,7.919605363897055
1.0952190438087621,7.941161348901512
1.0972194438887781,7.962796221228897
1.0992198439687941,7.984510124965645
1.1012202440488101,8.00630320419819
1.1032206441288261,8.028175603012965
1.1052210442088422,8.050127465496407
1.1072214442888582,8.07215893573495
1.1092218443688742,8.094270157815028
1.1112222444488902,8.116461275823077
1.1132226445289062,8.13873243384553
1.1152230446089222,8.161083775968821
1.1172234446889382,8.183515446279387
1.1192238447689542,8.20602758886366
1.1212242448489702,8.228620347808077
1.1232246449289862,8.25129386719907
1.1252250450090022,8.274048291123076
1.1272254450890182,8.296883763666528
1.1292258451690342,8.319800428915862
1.1312262452490502,8.342798430957512
1.1332266453290663,8.36587791387791
1.1352270454090823,8.389039021763493
1.1372274454890983,8.412281898700696
1.1392278455691143,8.435606688775952
1.1412282456491303,8.459013536075698
1.1432286457291463,8.482502584686367
1.1452290458091614,8.506073978694381
1.1472294458891774,8.529727862186201
1.1492298459691934,8.553464379248247
1.1512302460492094,8.577283673966953
1.1532306461292254,8.601185890428756
1.1552310462092414,8.625171172720087
1.1572314462892574,8.649239664927386
1.1592318463692735,8.673391511137083
1.1612322464492895,8.697626855435615
1.1632326465293055,8.721945841909417
1.1652330466093215,8.74634861464492
1.1672334466893375,8.770835317728562
1.1692338467693535,8.795406095246776
1.1712342468493695,8.820061091285996
1.1732346469293855,8.84480044993266
1.1752350470094015,8.8696243152732
1.1772354470894175,8.894532831394049
1.1792358471694335,8.919526142381645
1.1812362472494495,8.944604392322418
1.1832366473294655,8.969767725302809
1.1852370474094815,8.995016285409246
1.1872374474894976,9.020350216728168
1.1892378475695136,9.045769663346011
1.1912382476495296,9.071274769349202
1.1932386477295456,9.096865678824184
1.1952390478095616,9.122542535857386
1.1972394478895776,9.148305484535246
1.1992398479695936,9.174154668944194
1.2012402480496096,9.200090233170672
1.2032406481296256,9.226112321301107
1.2052410482096416,9.252221077421936
1.2072414482896576,9.278416645619597
1.2092418483696736,9.304699169980521
1.2112422484496896,9.331068794591143
1.2132426485297056,9.3575256635379
1.2152430486097217,9.384069920907223
1.2172434486897377,9.410701710785549
1.2192438487697537,9.43742117725931
1.2212442488497697,9.464228464414944
1.2232446489297857,9.491123716338883
1.2252450490098017,9.518107077117563
1.2272454490898177,9.545178690837417
1.2292458491698337,9.572338701584883
1.2312462492498497,9.59958725344639
1.2332466493298657,9.62692449050838
1.2352470494098817,9.654350556857278
1.2372474494898977,9.681865596579527
1.2392478495699137,9.70946975376156
1.2412482496499297,9.737163172489808
1.2432486497299458,9.764945996850706
1.2452490498099618,9.792818370930693
1.2472494498899778,9.8207804388162
1.2492498499699938,9.848832344593662
1.2512502500500098,9.876974232349514
1.2532506501300258,9.905206246170192
1.2552510502100418,9.933528530142127
1.2572514502900578,9.961941228351755
1.2592518503700738,9.990444484885513
1.2612522504500898,10.019038443829835
1.2632526505301058,10.04772324927115
1.2652530506101218,10.0764990452959
1.2672534506901378,10.105365975990516
1.2692538507701538,10.134324185441434
1.2712542508501699,10.163373817735089
1.2732546509301859,10.192515016957909
1.2752550510102019,10.22174792719634
1.2772554510902179,10.251072692536805
1.2792558511702339,10.280489457065745
1.28125625125025,10.309998364869596
1.283256651330266,10.339599560034788
1.285257051410282,10.36929318664776
1.287257451490298,10.399079388794942
1.289257851570314,10.42895831056277
1.29125825165033,10.45893009603768
1.293258651730346,10.488994889306106
1.295259051810362,10.519152834454484
1.297259451890378,10.549404075569246
1.299259851970394,10.579748756736826
1.30126025205041,10.610187022043664
1.303260652130426,10.640719015576188
1.305261052210442,10.671344881420836
1.307261452290458,10.702064763664042
1.309261852370474,10.73287880639224
1.31126225245049,10.763787153691865
1.313262652530506,10.794789949649353
1.315263052610522,10.825887338351137
1.317263452690538,10.85707946388365
1.319263852770554,10.88836647033333
1.32126425285057,10.919748501786609
1.323264652930586,10.951225702329923
1.325265053010602,10.982798216049705
1.327265453090618,11.01446618703239
1.329265853170634,11.046229759364417
1.33126625325065,11.078089077132214
1.333266653330666,11.11004428442222
1.335267053410682,11.142095525320865
1.337267453490698,11.174242943914589
1.339267853570714,11.206486684289823
1.34126825365073,11.238826890533002
1.343268653730746,11.271263706730563
1.3452690538107621,11.303797276968938
1.3472694538907781,11.33642774533456
1.3492698539707941,11.36915525591387
1.3512702540508101,11.401979952793297
1.3532706541308261,11.434901980059276
1.3552710542108422,11.467921481798243
1.3572714542908582,11.501038602096635
1.3592718543708742,11.53425348504088
1.3612722544508902,11.567566274717418
1.3632726545309062,11.600977115212682
1.3652730546109222,11.634486150613107
1.3672734546909382,11.668093525005125
1.3692738547709542,11.701799382475173
1.3712742548509702,11.735603867109687
1.3732746549309862,11.769507122995098
1.3752750550110022,11.803509294217843
1.3772754550910182,11.837610524864356
1.3792758551710342,11.871810959021072
1.3812762552510502,11.906110740774427
1.3832766553310663,11.94051001421085
1.3852770554110823,11.97500892341678
1.3872774554910983,12.009607612478652
1.3892778555711143,12.044306225482897
1.3912782556511303,12.079104906515955
1.3932786557311463,12.114003799664257
1.3952790558111623,12.149003049014235
1.3972794558911783,12.18410279865233
1.3992798559711943,12.219303192664972
1.4012802560512103,12.254604375138596
1.4032806561312263,12.290006490159637
1.4052810562112423,12.325509681814532
1.4072814562912583,12.361114094189713
1.4092818563712743,12.396819871371616
1.4112822564512904,12.432627157446671
1.4132826565313064,12.46853609650132
1.4152830566113224,12.50454683262199
1.4172834566913384,12.540659509895123
1.4192838567713544,12.57687427240715
1.4212842568513704,12.613191264244502
1.4232846569313864,12.649610629493619
1.4252850570114024,12.686132512240935
1.4272854570914184,12.722757056572881
1.4292858571714344,12.759484406575895
1.4312862572514504,12.796314706336409
1.4332866573314664,12.833248099940862
